post_id,topic,tfidf_mean,tfidf_max,d2v_1,d2v_2,d2v_3,d2v_4,d2v_5,d2v_6,d2v_7,d2v_8,d2v_9,d2v_10,d2v_11,d2v_12,d2v_13,d2v_14,d2v_15,d2v_16,d2v_17,d2v_18,d2v_19,d2v_20
810,0.0,0.3734942241860959,-0.0134713223371861,-1.6786532402038574,-2.9568212032318115,4.587099075317383,0.458317756652832,-6.149960041046143,-6.749145984649658,3.121655941009521,1.9325380325317385,2.738241195678711,-5.4418158531188965,-1.437692165374756,3.3492431640625,0.0790437683463096,-6.817987442016602,4.846756458282471,4.322324752807617,3.021519660949707,-6.129241943359375,-3.1250550746917725,0.1806277632713318
811,0.0,0.4306919075005215,-1.013899883268815,-5.532464981079102,-4.285464763641357,3.1915478706359863,7.552579879760742,-3.930945634841919,-0.0753166601061821,-6.57865047454834,-2.135237455368042,-9.532709121704102,4.721576690673828,-4.809823036193848,1.969409227371216,-6.504809856414795,-4.465185642242432,-1.297854781150818,-1.765284299850464,3.059319257736206,-3.369077682495117,-1.848771572113037,-3.3844528198242188
2527,0.5405491639093988,-1.3533860459838998,1.1567794652549448,0.8962092399597168,0.0748180001974105,0.3500926792621612,-1.8554941415786743,-0.517886221408844,-2.908932447433472,-1.4648150205612185,1.036872148513794,0.4758642017841339,-2.163712739944458,-1.2318061590194702,-4.81732177734375,-3.838711738586426,-1.5587509870529177,0.9811365008354188,5.055389404296875,1.3669356107711792,1.675210952758789,0.4714373350143432,-1.0287269353866575
2528,0.5405491639093988,-1.5473810308090916,0.3643209892432377,0.7986486554145813,-4.216938495635986,-0.2667226493358612,0.2644786536693573,0.1348395347595214,-2.455247163772583,1.0470895767211914,1.311174750328064,-0.6673381924629211,1.466011881828308,1.173137664794922,1.0568194389343262,-0.0626680478453636,-1.5808686017990112,0.8145550489425659,1.4725499153137207,2.008679151535034,-1.8457167148590088,0.7446367740631104,-0.7217177748680115
813,0.0,0.3200519888519753,0.0900503186599878,-4.498615741729736,-8.3075590133667,-1.2290310859680176,5.003805160522461,-3.384023427963257,1.902834177017212,6.111188411712647,6.448355197906494,-1.0122363567352295,2.9957525730133057,5.705432415008545,-2.327664852142334,-3.350404977798462,-8.21221923828125,7.2017011642456055,-4.149193286895752,5.430445194244385,-5.783402442932129,-6.664275646209717,-4.782726287841797
814,0.0,0.7700115852800945,-0.0337466640082539,-2.900366306304932,-3.3785250186920166,4.115513801574707,5.81182861328125,0.2731327712535858,-3.461207628250122,-1.6644903421401978,2.9564170837402344,1.655159592628479,2.769492149353028,-2.7833914756774902,0.1158367693424224,-1.0290846824645996,0.2214921563863754,3.5484650135040283,-0.3468013703823089,4.822102069854736,-4.820921421051025,-5.543851375579834,-3.364248991012573
815,0.0,0.7156840371644646,-1.2758597581220972,2.8989877700805664,-4.9191107749938965,-3.312192678451538,4.100623607635498,-6.179487705230713,2.616988182067871,3.323533296585083,3.031251907348633,-1.4331398010253906,3.154782772064209,-3.150373935699463,0.2116186618804931,-1.3507241010665894,-9.16157341003418,1.5628695487976074,-5.010350227355957,4.72974967956543,-3.936861038208008,-6.526900768280029,-4.37053918838501
816,0.0,0.6282942789922648,-0.3300245388136154,-1.5899242162704468,0.1109429150819778,-1.744432806968689,7.069118022918701,-5.3451433181762695,-4.153248310089111,-4.740074157714844,-4.563423156738281,-3.9231348037719727,2.3825390338897705,-0.5681992173194885,0.3373802602291107,-3.710850477218628,-9.09502124786377,2.49433970451355,-6.98630428314209,4.708379745483398,-3.826943635940552,-0.7007474303245544,-8.290461540222168
817,0.0,0.6700378207974101,-0.3986934246733735,-0.9483399391174316,-1.7297425270080566,-1.1994476318359375,1.3682818412780762,-0.842403769493103,-3.5186734199523926,-1.1495097875595093,1.2602288722991943,-1.343036413192749,2.7092154026031494,-4.491774082183838,0.3980931341648102,-3.633348226547241,-3.591315984725952,3.322303295135498,-3.590850591659546,-0.1849385201930999,-1.1892244815826416,-8.425570487976074,-5.0232014656066895
2529,0.5405491639093988,-1.5037288967139306,0.179835004103009,0.2591666877269745,-1.5949100255966189,-2.5727663040161133,1.3673391342163086,-0.6730350852012634,-0.9203765988349916,-0.0470354594290256,0.6161375045776367,-0.730496883392334,1.2054935693740845,1.3860939741134644,-0.3379946947097778,-1.090168833732605,-1.7444884777069092,-0.0888167470693588,2.180921792984009,0.2410950809717178,0.0041843820363283,0.7241567373275757,-1.4186925888061523
2530,0.5405491639093988,-1.298289370994088,-0.617112427193532,0.7485377192497253,-1.903050661087036,1.2716466188430786,0.5104139447212219,2.4216713905334477,-0.3178425431251526,-0.7908470034599304,-0.5610828995704651,0.3109584450721741,-2.3578357696533203,-1.8137248754501345,-0.1852842420339584,2.0879297256469727,-0.7258812189102173,0.0307790432125329,2.043091058731079,1.3486430644989014,-2.4075024127960205,-1.9031932353973389,-4.720435619354248
818,0.0,1.2587643945012827,-1.219804868397374,-1.871939778327942,-1.591521978378296,-7.429476261138916,2.8172249794006348,-3.681533098220825,-4.282711505889893,5.618289470672607,3.644932746887207,1.378149151802063,1.3712857961654663,-7.362438678741455,-0.4647174775600433,0.4070580899715423,-6.745195865631104,2.8837995529174805,-3.673662662506104,2.628704786300659,-1.6472828388214111,-16.994483947753906,-5.176950931549072
819,0.0,1.3503091844994357,0.0951332322844655,-1.9083201885223389,-1.7895667552947998,-0.3609184622764587,-0.9254242777824402,-1.450433373451233,-1.7268695831298828,5.306982517242432,-1.3841503858566284,-0.5123183727264404,-1.1875184774398804,-2.8470208644866943,-0.1975002437829971,-0.8769153952598572,-4.928739547729492,-2.735750436782837,4.551032066345215,1.235113501548767,-1.1294785737991333,-7.355303287506103,-3.380394458770752
820,0.0,0.9158583613832366,-0.0074937716319028,-5.674813747406006,1.1074213981628418,-2.6241939067840576,3.211811065673828,-1.5428954362869265,-1.952224969863892,8.306417465209961,7.476926803588867,-1.303119421005249,-8.362020492553711,-2.307903528213501,3.771594524383545,-0.8256624937057495,0.2391468584537506,2.6971657276153564,3.091120719909668,0.665132999420166,1.2156774997711182,-4.954963684082031,-4.738669395446777
821,0.0,0.3324631468715496,-0.2187436731105304,-0.2010882943868637,-2.9769983291625977,4.027712821960449,8.834362983703613,-4.10235595703125,-3.355924367904663,-4.724223136901856,0.3168941736221313,-4.755781173706055,3.2725589275360107,-4.101634979248047,-1.1960279941558838,-2.390489339828491,-1.9221420288085935,-3.3414249420166016,-6.947195529937744,7.44999885559082,-6.138880252838135,-3.552191734313965,-4.949399948120117
822,0.0,0.5378536666630489,-0.95671669826175,2.3346381187438965,-4.58660888671875,-2.923437595367432,6.072643756866455,-2.374624252319336,-4.228965759277344,4.003898620605469,0.3358213305473327,4.67602014541626,1.9818681478500368,-1.966997146606445,1.2749861478805542,-1.7371864318847656,-1.4618394374847412,-0.5574876070022583,-1.664394736289978,2.3694558143615723,-3.5302047729492188,-9.349610328674316,-7.245896816253662
823,0.0,0.0122106248540766,2.427597998993562,0.7955572605133057,-1.6092870235443115,-7.052253723144531,3.469362735748291,-2.9636404514312744,-6.683131217956543,-0.5729535818099976,2.168664932250977,-5.807931900024414,-1.34907066822052,-7.199166297912598,-0.5132390260696411,1.5829386711120603,1.4214847087860107,3.437883853912353,-3.693371534347534,2.638676166534424,-0.0009385269368067,-0.9742847681045532,-10.44825553894043
824,0.0,1.6186981287001196,0.460363972660087,2.025392532348633,0.2684930860996246,-2.6922497749328613,5.982179641723633,0.0208420380949974,-1.9480111598968504,-1.1898205280303955,2.210984468460083,1.1157352924346924,3.8948452472686768,-2.0141706466674805,-0.0520355738699436,-1.2582842111587524,-5.018209934234619,3.474112033843994,-0.0030051607172936,-1.1532007455825806,1.7681447267532349,-5.219645023345947,-4.473099708557129
2531,0.5405491639093988,-1.3424902021978689,0.2074426851601382,-0.0685934722423553,-2.224861621856689,-3.6412320137023926,2.5061452388763428,-0.8570501208305359,-2.616284847259521,1.3734664916992188,1.529346227645874,1.0087440013885498,-0.9557995796203612,-2.581153154373169,0.2240631282329559,-2.864997148513794,-1.0792819261550903,0.3147967755794525,3.478292942047119,1.7566059827804563,0.0903036370873451,0.5548175573348999,-2.933298110961914
2532,0.5405491639093988,-1.316150406744954,0.0832837115129716,2.3541040420532227,1.5466924905776978,0.2497426271438598,1.3184078931808472,-0.3211516141891479,-0.3250511586666107,-0.9909295439720154,2.320916652679444,-1.8597643375396729,1.2571288347244265,-0.1469934582710266,-3.2328341007232666,-1.3751384019851685,-2.3072104454040527,1.1398426294326782,1.7189476490020752,1.6187998056411743,1.5575993061065674,-0.4729712903499603,-1.521686553955078
825,0.0,1.0038949330186755,-0.7166466273454193,0.6479044556617737,-0.2573726773262024,-3.987452268600464,0.2001643776893615,-0.3872903883457184,-1.3262449502944946,4.95639705657959,5.142971038818359,0.3611900508403778,0.3642189502716064,-1.1864286661148071,3.0513548851013184,-1.2687346935272217,-4.027877330780029,1.2102992534637451,-2.854012250900269,0.9523872137069702,-1.0833150148391724,-7.250690460205078,-4.56531286239624
826,0.0,0.2223333611124276,-0.4965288872169265,1.1474238634109497,-3.257097005844116,-5.242226123809815,4.830455303192139,-2.3750247955322266,5.230271339416504,1.6845014095306396,3.6293442249298096,-3.411354780197144,3.1692111492156982,-4.386685371398926,1.7593464851379397,-2.3429055213928223,-10.304594039916992,-2.710926055908203,-1.79758620262146,3.669372320175171,-0.9292879104614258,-13.263544082641602,-3.475224018096924
827,0.0,0.352945564906081,1.851038305971939,0.0675852596759796,-1.045195698738098,-4.363373756408691,0.7256216406822205,-3.7060585021972656,0.5183337330818176,-0.4162055552005768,2.041804075241089,-4.04512882232666,-1.5087621212005615,-1.0220401287078855,0.0929873809218406,0.6515957117080688,2.0214507579803467,-5.10480260848999,-0.9542389512062072,2.310561418533325,-5.7346930503845215,-0.6958930492401123,-3.796054124832153
828,0.0,0.6991928580297596,-0.3990446832234929,-0.2514182031154632,-2.5666582584381104,2.4390995502471924,7.219002723693848,-3.809291124343872,-2.4248194694519043,-0.2508105337619781,3.2789950370788574,-0.8706952929496765,2.433889150619507,0.9703219532966614,3.374274015426636,-3.286940813064575,-3.97818374633789,-0.985670268535614,-7.144238471984863,6.6665472984313965,-9.155622482299805,-4.720994472503662,-1.9625943899154663
829,0.0,0.6897966505756388,-0.4300356052559535,-2.9376542568206787,-4.178253173828125,-7.009614944458008,4.205197334289551,-1.5541915893554688,-1.2959152460098269,4.797296524047852,-1.8597619533538816,4.666815280914307,-0.3012649118900299,2.883077621459961,0.9107292890548706,-7.371645927429199,-5.683741092681885,0.7601969838142395,-2.7786455154418945,5.836368083953857,-4.395174980163574,-8.684465408325195,-8.792750358581543
2533,0.5405491639093988,-1.272766130316275,0.0483447016285769,3.232117176055908,1.05101215839386,-1.5922205448150637,-0.3446015417575836,-2.25635027885437,-4.10929012298584,-1.9332669973373413,2.6904613971710205,-1.73567795753479,0.0506234616041183,3.3127999305725098,-5.208489418029785,1.0081965923309326,-3.0840680599212646,0.5438999533653259,1.316349744796753,1.4902095794677734,-0.3236061036586761,1.06696355342865,-1.1100633144378662
830,0.0,0.5317803314731043,-0.8789259446612417,-4.03717565536499,-1.2101068496704102,2.65105938911438,2.751089811325073,-4.1064653396606445,-6.064962863922119,0.9625563025474548,-3.265680313110352,-0.1675756424665451,2.7436442375183105,0.9187225699424744,2.63185977935791,-10.583001136779783,-3.975431442260742,-0.6733487844467163,-6.3412065505981445,5.952473640441895,-5.044126510620117,-4.144133567810059,-7.699956893920898
832,0.0,1.0828139218788737,-1.36749797444676,1.173966884613037,2.584807872772217,-3.3101391792297363,-0.2595401406288147,2.340210437774658,-1.470373034477234,3.2227070331573486,2.1895148754119877,3.154111385345459,-0.9607338905334472,4.396137714385986,3.3585002422332764,-3.410895109176636,-2.137772798538208,4.49242115020752,2.469506025314331,-0.0037314218934625,-0.9804046750068665,-6.39477014541626,-4.348631858825684
833,0.0,0.7438849264744137,0.646550491543636,1.7183048725128174,-2.107121467590332,1.0959656238555908,4.467730522155762,-2.605843544006348,0.0789304003119468,2.405086040496826,1.9086076021194456,-1.325387954711914,2.3422484397888184,1.6540406942367554,2.921994924545288,-2.168614625930786,-12.006314277648926,2.281968116760254,-2.1428048610687256,-0.2761617600917816,-1.6727274656295776,-10.63783836364746,-4.323374271392822
834,0.0,0.4891571724958113,-0.7283125054081477,0.8944528698921204,-3.572151660919189,1.754247546195984,5.992753028869629,-4.783758163452148,-3.0545969009399414,-2.688525676727295,-0.1054909005761146,-0.2050188481807708,0.1606973260641098,-1.53409743309021,-0.0310723707079887,1.2382985353469849,1.0424740314483645,0.4177207052707672,-3.850819110870361,5.222090721130371,-8.322940826416016,-3.645857334136963,-4.853068828582764
842,0.0,0.8981144198636235,-0.44572282679522,3.4235498905181885,-2.631582498550415,3.318403720855713,5.406635761260986,-4.144376277923584,-4.0119218826293945,-2.5462801456451416,-4.385985851287842,-2.0335068702697754,0.8283663392066956,-1.6349395513534546,1.4987062215805054,-4.815371513366699,-0.8401877880096436,-2.4231364727020264,-2.303649425506592,4.690759181976318,-5.983596324920654,-0.5813310146331787,-6.028956890106201
843,0.0,1.3838024675997864,-0.4190740991707281,0.804465115070343,-0.8668045997619629,-2.7280330657958984,3.809327363967896,-1.2826814651489258,5.285622596740723,0.6860562562942505,2.044816017150879,-1.0812677145004272,0.9534208178520204,-8.330151557922363,-1.4696176052093506,-1.0827757120132446,-4.751031875610352,-2.6331629753112797,2.2381763458251958,-1.4718903303146362,0.7239722609519958,-7.224455833435059,-7.273453712463379
835,0.0,0.5685110015310231,1.433691799804201,-3.655264377593994,-1.0488611459732056,-7.131792545318604,4.18211030960083,-1.2196769714355469,-4.207854270935059,0.4529614150524139,4.889426231384277,2.60269546508789,1.9382710456848145,-9.892813682556152,2.150092363357544,-3.2392654418945312,-4.749153137207031,2.365114688873291,-3.8342578411102295,0.7125101089477539,-4.187328815460205,-10.020124435424805,-3.2422266006469727
836,0.0,0.5954874282173946,-0.5625660702843411,0.825584888458252,-0.0774103850126266,-3.051297187805176,5.872402667999268,-0.8970195055007935,0.9721462726593018,-1.4238420724868774,2.957934617996216,-3.588295221328736,-0.6107467412948608,0.1642803102731704,0.4131408035755157,-2.3335399627685547,-11.33716869354248,2.8116977214813232,-6.99365234375,3.781508207321167,-3.105053663253784,-5.184762001037598,-3.5659596920013428
837,0.0,0.3870182410980027,0.2092358003640428,0.0295315999537706,-1.9131609201431277,5.352216720581055,3.514700412750244,-1.9498289823532104,2.460662841796875,1.0447931289672852,3.767467975616455,-0.3421434164047241,4.895223140716553,1.133900761604309,-3.390053033828736,-4.691442489624023,-4.819805145263672,-2.5252561569213867,-0.2350437492132187,1.3360658884048462,-3.10615873336792,-7.857768058776855,-2.7758326530456543
838,0.0,1.568841290473033,-1.259359959528312,-1.3273741006851196,-1.15678608417511,2.086653709411621,-0.973556399345398,-5.054684638977051,-1.2248992919921875,4.304190158843994,1.319225788116455,-1.668079137802124,2.8340303897857666,-2.4530417919158936,-1.098353147506714,-4.11812686920166,-6.583519458770752,-3.465165376663208,-1.0639430284500122,1.6902529001235962,-3.515528440475464,-12.465189933776855,-1.800048828125
840,0.0,-0.0107617439442064,0.1816723845150281,7.491089344024658,0.4023140668869018,-3.7202537059783936,6.335082054138184,0.0814350023865699,3.440371513366699,0.7490869164466858,7.479874610900879,-1.530118703842163,-1.7908669710159302,-6.019121646881104,1.9034528732299805,-7.702981948852539,-3.172003984451294,5.321961402893066,-2.202157497406006,0.7984350323677063,1.604482650756836,-5.805445194244385,-6.766252517700195
841,0.0,0.8049939518004882,-0.1878210608306425,1.2710049152374268,-5.384546279907227,-0.3486634790897369,1.3903954029083252,-1.2313400506973269,-5.170567512512207,3.463350534439087,1.8238343000411987,3.456857681274414,-3.0711605548858643,-1.9654407501220703,-1.9501482248306277,1.3141725063323977,-5.258383274078369,-3.107277631759644,2.95936918258667,8.109375953674316,-2.1118383407592773,-12.38516902923584,-4.5390944480896
2534,0.5405491639093988,-1.3353072874500624,0.1007388023509702,0.5943357348442078,-0.8755886554718018,0.2649675607681274,2.4214253425598145,-0.4350881576538086,-0.3005852103233337,1.7035739421844482,2.715123414993286,-1.277931809425354,-0.603560209274292,0.4901068806648254,-2.6215951442718506,-1.696760654449463,-0.5114470720291138,0.913072407245636,1.296628713607788,0.0837383568286895,-0.5268809199333191,0.9871228337287904,-1.448145031929016
844,0.0,0.1092721646542613,1.111002616028665,-0.3020301759243011,-4.284768581390381,-0.7210338711738586,3.711436271667481,-6.167320251464844,-2.781015157699585,-2.9890871047973637,-0.0171198807656765,0.9153980016708374,2.40410590171814,-3.0253617763519287,-1.1710206270217896,-3.1276042461395264,-7.081563472747803,2.430941581726074,-0.9948059916496276,-2.334442138671875,-1.6608833074569702,-4.54866886138916,-4.179715156555176
845,0.0,0.4465961258867832,0.6440177554691446,-3.4920847415924072,-4.597156524658203,1.1293127536773682,4.742427825927734,-3.45046329498291,-3.5311341285705566,5.597747325897217,5.394219875335693,0.144641026854515,3.0065693855285645,1.1616871356964111,0.0922751650214195,-1.184992432594299,2.246522903442383,-1.971716046333313,-2.393444299697876,7.019977569580078,-5.816601753234863,-6.535572528839111,-2.835623264312744
846,0.0,0.4438761455741277,0.0484899870883696,1.2144955396652222,-2.483192682266236,5.048608779907227,5.099656581878662,0.5558459162712097,-4.615943908691406,-1.4351091384887695,-0.8769731521606445,-5.9121198654174805,1.5322879552841189,-3.276845216751098,0.398003876209259,-4.629726409912109,2.784574270248413,-3.2571940422058105,-0.9336031675338744,7.267189979553223,-3.049855709075928,-2.5135252475738525,-2.1288414001464844
847,0.0,0.8103896352224691,-0.6688656531213915,-2.4986205101013184,-1.9896240234375,1.107154130935669,4.6798481941223145,-4.145913124084473,1.4074584245681765,0.8586532473564148,-0.3106561601161957,0.0889179408550262,1.45061457157135,-0.0019106639083474,0.5962536931037903,-2.081713914871216,-4.148453712463379,1.9549980163574217,-2.8318538665771484,5.924905300140381,-4.93031120300293,-6.550785541534424,-4.207842350006104
848,0.0,0.9640445571445896,-1.2604652166584536,0.8060519695281982,-3.380950450897217,3.504520893096924,3.792688846588135,-1.261352777481079,3.186872959136963,6.242819786071777,-0.7042849063873291,-2.69547176361084,2.046424865722656,-0.6450914144515991,3.914275884628296,-6.568881511688232,-4.403212070465088,-4.691366195678711,-1.7836904525756836,6.234284400939941,-4.2359161376953125,-10.766368865966797,-5.064042568206787
852,0.0,0.2827453803606872,-0.1271906002534924,2.675404787063598,-1.727932691574097,2.326413631439209,5.951676845550537,-0.5386707782745361,-4.357668876647949,2.202826499938965,4.943693161010742,6.644454956054688,0.9138978719711304,-4.255798816680908,-1.66541588306427,-0.6710061430931091,-3.4063050746917725,-2.7525017261505127,-3.1053524017333984,3.458911418914795,-7.038732528686523,-13.633724212646484,-2.532252788543701
853,0.0,0.3794507692458845,-0.766771378377666,-0.7397246360778809,-2.405564785003662,-2.2935473918914795,3.286757469177246,-5.089234352111816,-1.5219745635986328,-3.685755491256714,0.7357602715492249,-0.1396834552288055,0.2318640947341919,-5.501795768737793,0.2637076079845428,-2.67217755317688,-3.3765318393707275,5.7657670974731445,0.194191113114357,-1.7661768198013306,-1.493136644363403,-1.746065378189087,-6.724670886993408
854,0.0,0.5235730530738644,-1.1265239045337276,0.6558020114898682,-5.413235187530518,0.8838865756988525,7.119648456573486,1.1367958784103394,-3.297579050064087,2.972649335861206,5.1788105964660645,1.0601972341537476,-1.6397045850753784,4.919687271118164,-5.988560676574707,2.531170129776001,-1.6927611827850342,4.0109171867370605,-1.5637164115905762,7.834496974945068,-4.266886234283447,-9.044149398803713,-3.3721015453338623
855,0.0,-0.0216686993592732,1.0912202270057882,2.960641384124756,-4.667148113250732,-9.254036903381348,2.5651679039001465,-1.2052241563796997,1.2498459815979004,4.432501316070557,8.991506576538086,-1.0519849061965942,0.4550149142742157,-4.444788455963135,1.647595763206482,-4.648323059082031,-8.424662590026855,2.998452663421631,-1.7524371147155762,-1.0358155965805054,1.1713149547576904,-10.71049976348877,-2.133695602416992
856,0.0,1.121032070147589,-0.2671621361635825,-2.872281312942505,-2.297419786453247,1.7481876611709597,4.352922439575195,-1.3379168510437012,-5.449556350708008,-2.051133871078491,4.1409220695495605,-3.0333564281463623,5.817013263702393,-6.330904960632324,-0.7140020132064819,1.1542786359786987,-9.274392127990724,-5.017550468444824,-4.336752414703369,6.428718566894531,-4.124432563781738,-7.736577987670898,-0.1928750872611999
857,0.0,0.6614652807377168,-0.7320009817174942,1.1743710041046145,-0.451592206954956,-6.230243682861328,2.4101269245147705,-1.2730165719985962,-0.4203346967697143,2.6158387660980225,4.691654205322266,-2.59358549118042,0.3047805428504944,-1.620368719100952,-1.04201078414917,-4.477830410003662,-7.343484401702881,4.840060710906982,-9.134782791137695,6.294460773468018,-3.863649845123291,-4.719001770019531,-4.581766128540039
2535,0.5405491639093988,-1.30659393348971,-0.1290151830362325,-1.457270622253418,-1.1142640113830566,-2.06416654586792,1.7254037857055664,-0.0219494625926017,0.3910548388957977,-1.832186818122864,1.864413857460022,-0.4875941872596741,-0.522750198841095,2.827025890350342,0.3542629182338714,-3.7999017238616943,-3.6777303218841553,2.7182064056396484,2.868691921234131,1.6141294240951538,1.5970280170440674,-0.0484394021332263,-0.0564185418188571
2536,0.5405491639093988,-1.577154402981792,0.3115941475819666,0.6485674977302551,-0.0981668978929519,-1.226141095161438,1.571396827697754,-1.1582865715026855,-0.7903920412063599,0.5485779047012329,1.5032720565795898,-0.8310011029243469,0.6702646613121033,-0.29490527510643,-1.484358310699463,-1.6127017736434937,0.0937892571091651,0.2342350780963897,1.6908540725708008,1.163809061050415,-1.3138971328735352,-0.0430337637662887,-1.2328479290008545
2537,0.5405491639093988,-1.4389813729571632,0.6975380104563259,-2.736065626144409,-1.6346484422683716,-2.207835912704468,0.4742609858512878,-0.3856025636196136,1.6797369718551636,1.847140908241272,0.8201075196266174,-0.5149248242378235,-0.5972163081169128,-0.4580974578857422,-3.561382532119751,-4.357057094573975,1.0985090732574463,2.0386197566986084,3.251553535461426,2.5762104988098145,0.1059149727225303,2.195675134658813,-1.1378473043441772
2538,0.5405491639093988,-1.3593395049707253,0.4314987924570026,0.5447845458984375,-0.4461393654346466,-2.66328239440918,1.255199909210205,-0.3091650605201721,0.65008544921875,1.590676188468933,1.36322021484375,-1.567085027694702,0.4619218409061432,-1.4725291728973389,-2.287926197052002,-1.6013669967651367,-0.5678004026412964,0.749107301235199,3.7881267070770255,2.766683578491211,-2.432677984237671,1.7632673978805542,0.0678479298949241
2539,0.5405491639093988,-1.3166935148810353,0.8257933264496682,1.968066930770874,-0.7853014469146729,-2.213548183441162,-0.8698592185974121,0.1556874364614486,-0.1277321577072143,-2.0626113414764404,2.2353386878967285,-1.805547118186951,-0.5373878479003906,-0.695669412612915,-2.9707553386688232,-2.52907657623291,-2.584202766418457,2.8678927421569824,-0.520838737487793,0.0540317147970199,0.3256941735744476,-0.8941769003868103,-2.783111333847046
2540,0.5405491639093988,-1.7951310570485566,3.2231037107978184,2.993716239929199,-0.4756363034248352,-0.5803871750831604,1.5555377006530762,0.5987476706504822,-0.9613645672798156,-0.8334493041038513,0.692935585975647,-0.9904233813285828,-0.2425407469272613,0.2989911735057831,0.0251031909137964,-2.635132074356079,-1.2605185508728027,-0.2314741611480713,1.7453746795654297,-0.3015097379684448,-1.5210613012313845,-1.6506738662719729,-0.722503662109375
858,0.0,0.98843267034707,0.2323404458392154,-0.8758060336112976,-1.7627246379852295,-6.197382926940918,1.5479185581207275,-1.6801611185073853,-0.4569087326526642,-2.3823580741882324,4.714536666870117,-4.560739040374756,4.733398914337158,-9.840121269226074,0.3772993981838226,0.9183858633041382,-3.593636035919189,-0.1974667757749557,-3.192745923995972,5.263496398925781,-2.0155961513519287,-7.337471961975098,-3.670783519744873
859,0.0,1.1294376466899645,0.1694064767370138,0.0591141618788242,-3.452883005142212,-0.3610831499099731,3.315230369567871,-1.2997621297836304,-0.0993930473923683,1.6156848669052124,4.31953763961792,-1.0922621488571167,4.869626045227051,-0.3201594352722168,0.9129483103752136,-3.879517078399658,-5.780117511749268,0.188659057021141,-4.094455718994141,4.7421064376831055,-2.778519630432129,-11.061205863952637,-3.441583633422852
860,0.0,0.8473345560218861,-0.0058619730953388,4.780627727508545,-0.8338460922241211,2.865133047103882,5.568167209625244,-2.452838182449341,0.3838649988174438,3.253056764602661,2.049376964569092,-1.6714023351669312,-1.9046671390533447,-1.0852776765823364,2.5120794773101807,-6.6201252937316895,-4.377007007598877,1.6076056957244873,-2.649052619934082,0.6019051671028137,-3.845250844955444,-5.450650215148926,-1.3791769742965698
861,0.0,0.3797600227161493,0.1339455181158217,-1.1123007535934448,-3.2978508472442627,0.4073715507984161,5.009317398071289,-1.14984393119812,-1.3898476362228394,-3.3221914768218994,2.14822769165039,1.5422474145889282,5.049407958984375,0.1930074542760849,0.5833393931388855,-7.226979255676269,-1.4801346063613892,-3.8855600357055664,-4.699733257293701,2.489145517349243,-3.473879098892212,-3.781200408935547,-8.12255859375
863,0.0,0.2159878443206739,-1.007205275924682,-3.6239380836486816,-3.0913376808166504,-0.3676305413246155,2.525354146957397,-4.089710712432861,-1.0947537422180176,6.998852729797363,3.2667675018310547,-0.1142301559448242,-0.8478607535362244,0.2151798754930496,3.161388397216797,1.573107361793518,-4.079625606536865,3.048102378845215,1.0264981985092163,4.072742462158203,-3.0385446548461914,-12.790656089782717,-3.742868185043335
864,0.0,1.8112193980462197,-0.3375099895491232,-1.9421634674072263,-1.5668290853500366,0.4313194155693054,4.295984745025635,-1.998623728752136,0.0198765769600868,-1.4463024139404297,0.0053233155049383,-3.601137161254883,-0.1476325094699859,-4.806349277496338,-2.476091861724853,1.993687391281128,-4.604050159454346,2.678248643875122,2.3703932762146,-1.973178505897522,0.5049391984939575,-5.246598243713379,-4.254603862762451
1696,0.0474429403507075,0.0959500271440134,1.5945402825089403,1.0560542345046997,-1.3405712842941284,-5.068475723266602,5.56753396987915,-3.5909500122070312,-3.90179967880249,-5.603428840637207,0.3533883988857269,-1.074390888214111,-0.3341170251369476,-3.1396961212158203,-4.403496265411377,-4.340591430664063,-4.691981792449951,-5.254027366638184,0.6101143956184387,-9.024040222167969,-3.343301773071289,-3.1323065757751465,-7.209075450897217
865,0.0,-0.0585055836046104,2.7588057856611283,2.392129898071289,-0.6392161250114441,-4.316532611846924,0.4076869189739227,1.5349807739257812,-1.9750465154647827,2.9080512523651123,-1.6936347484588623,-0.6534208655357361,0.5211865901947021,-1.6493138074874878,-0.5887329578399658,-8.00743579864502,-4.822367191314697,5.417398929595947,-4.733957290649414,6.9189982414245605,-1.5623286962509155,-4.596571445465088,-6.975560665130615
866,0.0,0.0537487016255119,2.3672196823174625,-3.1051137447357178,-2.8033220767974854,-0.6927782893180847,4.668214321136475,-6.1410112380981445,-0.4293215870857239,-2.438405990600586,0.1949236690998077,2.189903736114502,0.0357346273958683,-0.393468290567398,-4.147411823272705,-1.3208467960357666,-2.0552966594696045,1.4475663900375366,-3.3731529712677,2.491813898086548,-5.885343551635742,-3.507497787475586,-5.884542465209961
867,0.0,0.6897966505756388,-0.4300356052559535,-2.7191925048828125,-4.299929141998291,-6.921530246734619,3.971299648284912,-1.6857972145080566,-1.3871586322784424,4.775599002838135,-1.6835085153579712,4.617793083190918,-0.1698102951049804,2.929673194885254,0.8944233059883118,-7.473684310913086,-5.568548202514648,0.8393900990486145,-2.839117765426636,5.928159236907959,-4.261789321899414,-8.937243461608887,-8.809374809265137
